2025-09-29 16:27:24 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:05:53 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:05:55 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:05:55 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:05:55 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:05:55 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:05:55 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:05:55 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:05:55 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:05:55 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:05:55 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:05:55 | Trading active: ✅ Yes
2025-09-29 23:05:55 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:05:55 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:05:55 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:05:55 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:05:55 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:05:55
2025-09-29 23:05:55 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:05:55 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:05:55 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:05:55 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:05:55 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:05:55 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:05:58 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 0.0% | AI analysis failed: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateCon
2025-09-29 23:05:58 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #1 completed in 2.95s
2025-09-29 23:06:14 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:06:14 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:06:23 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:06:23 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:06:23 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:06:24 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:06:24 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:06:24 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:06:24 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:06:24 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:06:24 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:06:24 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:06:24 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:06:24 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:06:24 | Trading active: ✅ Yes
2025-09-29 23:06:24 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:06:24 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:06:24 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:06:24 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:06:24 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:06:24
2025-09-29 23:06:24 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:06:25 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:06:32 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:06:32 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:06:32 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:06:35 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:06:35 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:06:35 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:06:35 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:06:35 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:06:35 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:06:35 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:06:35 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:06:35 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:06:35 | Trading active: ✅ Yes
2025-09-29 23:06:35 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:06:35 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:06:35 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:06:35 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:06:35 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:06:35
2025-09-29 23:06:35 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:06:35 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:06:43 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:06:43 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:06:43 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:06:45 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:06:45 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:06:45 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:06:45 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:06:45 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:06:45 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:06:45 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:06:45 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:06:45 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:06:45 | Trading active: ✅ Yes
2025-09-29 23:06:45 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:06:45 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:06:45 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:06:45 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:06:45 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:06:45
2025-09-29 23:06:45 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:06:45 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:06:45 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:06:45 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:06:45 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:06:45 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:06:54 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:06:54 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:07:03 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:07:03 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:07:03 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:07:05 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:07:05 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:07:05 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:07:05 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:07:05 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:07:05 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:07:05 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:07:05 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:07:05 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:07:05 | Trading active: ✅ Yes
2025-09-29 23:07:05 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:07:05 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:07:05 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:07:05 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:07:05 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:07:05
2025-09-29 23:07:05 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:07:05 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:07:05 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:07:05 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:07:05 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:07:05 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:07:21 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 0.0% | AI analysis failed: Expecting value: line 1 column 1 (char 0)
2025-09-29 23:07:21 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #1 completed in 16.87s
2025-09-29 23:08:21 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #2 at 23:08:21
2025-09-29 23:08:21 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #2 STATS:
2025-09-29 23:08:21 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:08:21 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:08:21 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:08:21 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:08:21 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:08:44 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 0.0% | AI analysis failed: Expecting value: line 1 column 1 (char 0)
2025-09-29 23:08:44 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #2 completed in 22.82s
2025-09-29 23:08:52 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:08:52 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:09:02 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:09:02 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:09:02 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:09:04 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:09:04 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:09:04 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:09:04 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:09:04 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:09:04 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:09:04 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:09:04 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:09:04 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:09:04 | Trading active: ✅ Yes
2025-09-29 23:09:04 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:09:04 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:09:04 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:09:04 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:09:04 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:09:04
2025-09-29 23:09:04 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:09:04 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:09:04 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:09:04 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:09:04 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:09:04 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:09:28 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 0.0% | AI analysis failed: Expecting value: line 1 column 1 (char 0)
2025-09-29 23:09:28 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #1 completed in 24.53s
2025-09-29 23:10:28 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #2 at 23:10:28
2025-09-29 23:10:28 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #2 STATS:
2025-09-29 23:10:28 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:10:28 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:10:28 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:10:28 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:10:28 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:10:43 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 0.0% | AI analysis failed: Expecting value: line 1 column 1 (char 0)
2025-09-29 23:10:43 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #2 completed in 15.10s
2025-09-29 23:11:43 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #3 at 23:11:43
2025-09-29 23:11:43 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #3 STATS:
2025-09-29 23:11:43 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:11:43 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:11:43 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:11:43 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:11:43 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:12:07 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 0.0% | AI analysis failed: Expecting value: line 1 column 1 (char 0)
2025-09-29 23:12:07 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #3 completed in 23.73s
2025-09-29 23:12:34 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:12:34 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:12:43 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:12:43 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:12:43 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:12:45 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:12:45 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:12:45 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:12:45 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:12:45 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:12:45 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:12:45 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:12:45 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:12:45 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:12:45 | Trading active: ✅ Yes
2025-09-29 23:12:45 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:12:45 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:12:45 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:12:45 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:12:45 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:12:45
2025-09-29 23:12:45 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:12:45 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:12:45 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:12:45 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:12:45 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:12:45 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:12:51 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:12:51 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:13:00 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:13:00 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:13:00 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:13:03 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:13:03 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:13:03 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:13:03 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:13:03 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:13:03 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:13:03 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:13:03 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:13:03 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:13:03 | Trading active: ✅ Yes
2025-09-29 23:13:03 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:13:03 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:13:03 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:13:03 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:13:03 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:13:03
2025-09-29 23:13:03 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:13:03 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:13:03 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:13:03 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:13:03 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:13:03 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:13:05 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 0.0% | Analysis error: Invalid format specifier ' "buy", "confidence": 75
2025-09-29 23:13:05 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #1 completed in 2.29s
2025-09-29 23:13:05 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:13:05 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:13:13 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:13:13 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:13:13 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:13:15 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:13:15 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:13:15 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:13:15 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:13:15 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:13:15 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:13:15 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:13:15 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:13:15 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:13:15 | Trading active: ✅ Yes
2025-09-29 23:13:15 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:13:15 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:13:15 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:13:15 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:13:15 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:13:15
2025-09-29 23:13:15 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:13:15 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:13:15 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:13:15 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:13:15 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:13:15 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:13:17 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 0.0% | Analysis error: Invalid format specifier ' "buy", "confidence": 75
2025-09-29 23:13:17 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #1 completed in 2.34s
2025-09-29 23:13:36 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:13:36 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:13:44 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:13:44 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:13:44 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:13:46 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:13:46 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:13:46 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:13:46 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:13:46 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:13:46 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:13:46 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:13:46 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
